timestamp,global_position_int.lat,global_position_int.lon,global_position_int.alt,global_position_int.hdg,winch_status.line_length,winch_status.speed,profile_sample.accel_x_g,profile_sample.accel_y_g,profile_sample.accel_z_g,profile_sample.current_lat_deg,profile_sample.current_lon_deg,profile_sample.deploy_lat_deg,profile_sample.deploy_lon_deg,profile_sample.dissolved_oxygen_mg_l,profile_sample.do_temperature_c,profile_sample.logger_id,profile_sample.pressure_dbar,profile_sample.profile_id,profile_sample.sample_index,profile_sample.sample_time_unix_ms,profile_sample.sensor_type,profile_sample.temperature_c,profile_sample.valid_flags,profile_sample.water_detect_pct
2026-08-19 23:00:01+00:00,417687090.0,-700842901.0,15750.0,30452.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:02+00:00,417687100.0,-700842914.0,15720.0,30485.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:03+00:00,417687111.0,-700842920.0,15810.0,30711.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:04+00:00,417687122.0,-700842936.0,15880.0,30819.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:05+00:00,417687135.0,-700842943.0,15820.0,30998.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:06+00:00,417687146.0,-700842953.0,15850.0,31240.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:07+00:00,417687158.0,-700842969.0,15810.0,31392.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:08+00:00,417687169.0,-700842975.0,15770.0,31459.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:09+00:00,417687180.0,-700842980.0,15710.0,31595.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:10+00:00,417687187.0,-700842983.0,15730.0,31719.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:11+00:00,417687192.0,-700842982.0,15820.0,31961.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:12+00:00,417687200.0,-700842994.0,15810.0,32112.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:13+00:00,417687223.0,-700842997.0,15910.0,33221.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:14+00:00,417687264.0,-700843012.0,15860.0,34425.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:15+00:00,417687319.0,-700843018.0,15780.0,35444.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:16+00:00,417687387.0,-700843012.0,15670.0,210.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:17+00:00,417687459.0,-700842985.0,15660.0,931.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:18+00:00,417687528.0,-700842944.0,15670.0,1723.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:19+00:00,417687592.0,-700842901.0,15700.0,1440.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:20+00:00,417687643.0,-700842867.0,15660.0,586.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:21+00:00,417687679.0,-700842830.0,15620.0,35838.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:22+00:00,417687709.0,-700842809.0,15680.0,35391.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:23+00:00,417687741.0,-700842793.0,15720.0,35436.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:24+00:00,417687773.0,-700842800.0,15760.0,35344.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:25+00:00,417687803.0,-700842796.0,15810.0,35428.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:26+00:00,417687830.0,-700842805.0,15870.0,35342.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:27+00:00,417687853.0,-700842798.0,15940.0,35282.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:28+00:00,417687876.0,-700842804.0,15920.0,34644.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:29+00:00,417687897.0,-700842807.0,15960.0,33557.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:30+00:00,417687922.0,-700842815.0,15920.0,32300.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:31+00:00,417687953.0,-700842825.0,15880.0,31059.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:32+00:00,417687991.0,-700842836.0,15880.0,30074.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:33+00:00,417688026.0,-700842879.0,15820.0,28973.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:34+00:00,417688063.0,-700842927.0,15960.0,27951.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:35+00:00,417688097.0,-700842993.0,15950.0,26765.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:36+00:00,417688120.0,-700843063.0,15880.0,25785.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:37+00:00,417688129.0,-700843144.0,15890.0,24747.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:38+00:00,417688132.0,-700843241.0,15820.0,23856.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:39+00:00,417688117.0,-700843334.0,15910.0,22846.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:40+00:00,417688093.0,-700843429.0,15970.0,21980.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:41+00:00,417688059.0,-700843520.0,16040.0,21741.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:42+00:00,417688010.0,-700843606.0,16040.0,21091.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:43+00:00,417687959.0,-700843680.0,16010.0,20264.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:44+00:00,417687916.0,-700843752.0,15920.0,19513.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:45+00:00,417687872.0,-700843800.0,15950.0,18562.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:46+00:00,417687832.0,-700843838.0,15970.0,18923.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:47+00:00,417687772.0,-700843869.0,15960.0,18917.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:48+00:00,417687709.0,-700843897.0,15830.0,19457.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:49+00:00,417687638.0,-700843936.0,15800.0,19917.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:50+00:00,417687572.0,-700843997.0,15720.0,20701.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:51+00:00,417687501.0,-700844055.0,15790.0,21328.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:52+00:00,417687440.0,-700844131.0,15830.0,22142.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:53+00:00,417687387.0,-700844218.0,15740.0,22737.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:54+00:00,417687344.0,-700844309.0,15790.0,23367.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:55+00:00,417687307.0,-700844404.0,15820.0,23852.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:56+00:00,417687280.0,-700844508.0,15880.0,24488.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:57+00:00,417687258.0,-700844615.0,15860.0,25442.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:58+00:00,417687240.0,-700844721.0,15900.0,26117.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:00:59+00:00,417687239.0,-700844833.0,15930.0,26925.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:00+00:00,417687250.0,-700844947.0,15940.0,27729.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:01+00:00,417687271.0,-700845054.0,15900.0,28424.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:02+00:00,417687307.0,-700845157.0,15900.0,29316.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:03+00:00,417687350.0,-700845255.0,15790.0,30022.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:04+00:00,417687402.0,-700845343.0,15830.0,30768.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:05+00:00,417687464.0,-700845419.0,15820.0,31553.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:06+00:00,417687531.0,-700845484.0,15840.0,32329.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:07+00:00,417687605.0,-700845535.0,15960.0,33112.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:08+00:00,417687685.0,-700845576.0,16100.0,33821.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:09+00:00,417687770.0,-700845598.0,16190.0,34229.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:10+00:00,417687855.0,-700845612.0,16160.0,34500.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:11+00:00,417687942.0,-700845615.0,16120.0,34709.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:12+00:00,417688029.0,-700845620.0,16030.0,34644.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:13+00:00,417688113.0,-700845628.0,16050.0,34855.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:14+00:00,417688199.0,-700845644.0,15850.0,34573.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:15+00:00,417688286.0,-700845645.0,15770.0,34570.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:16+00:00,417688372.0,-700845662.0,15650.0,34517.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:17+00:00,417688461.0,-700845660.0,15590.0,34212.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:18+00:00,417688543.0,-700845668.0,15550.0,34165.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:19+00:00,417688625.0,-700845678.0,15540.0,34042.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:20+00:00,417688705.0,-700845697.0,15510.0,33543.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:21+00:00,417688785.0,-700845724.0,15460.0,33577.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:22+00:00,417688870.0,-700845748.0,15450.0,33406.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:23+00:00,417688953.0,-700845774.0,15590.0,33438.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:24+00:00,417688994.0,-700845794.0,15570.0,33063.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:38+00:00,417689013.0,-700845806.0,15600.0,33050.0,,,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:55+00:00,417689303.0,-700845904.0,15690.0,33054.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:56+00:00,417689619.0,-700846030.0,15890.0,32792.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:57+00:00,417689949.0,-700846191.0,16190.0,32208.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:58+00:00,417690298.0,-700846385.0,16010.0,32481.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:01:59+00:00,417690634.0,-700846575.0,16120.0,32349.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:00+00:00,417690858.0,-700846717.0,16170.0,32092.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:01+00:00,417691136.0,-700846881.0,16170.0,32234.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:02+00:00,417691338.0,-700847007.0,15990.0,32037.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:04+00:00,417691348.0,-700847012.0,16010.0,32046.0,,,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:17+00:00,,,,,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:22+00:00,417691359.0,-700847019.0,16010.0,32051.0,,,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:23+00:00,417691368.0,-700847026.0,16020.0,32051.0,,,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:24+00:00,417691659.0,-700847235.0,16210.0,31471.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:25+00:00,417691911.0,-700847441.0,16430.0,31356.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:26+00:00,417692183.0,-700847646.0,16420.0,31551.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:27+00:00,417692452.0,-700847866.0,16410.0,31746.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:28+00:00,417692738.0,-700848086.0,16310.0,31734.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:29+00:00,417693037.0,-700848321.0,16300.0,31655.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:30+00:00,417693277.0,-700848527.0,16090.0,31525.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:31+00:00,417693522.0,-700848721.0,16170.0,31644.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:32+00:00,417693823.0,-700848982.0,16310.0,31548.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:33+00:00,417694096.0,-700849215.0,16450.0,31499.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:34+00:00,417694393.0,-700849480.0,16360.0,31896.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:35+00:00,417694495.0,-700849589.0,16340.0,31596.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:36+00:00,417694574.0,-700849641.0,16360.0,31455.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:37+00:00,417694643.0,-700849708.0,16420.0,31618.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:38+00:00,417694720.0,-700849772.0,16400.0,31663.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:39+00:00,417694793.0,-700849849.0,16340.0,31576.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:40+00:00,417694871.0,-700849916.0,16290.0,31324.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:41+00:00,417694946.0,-700849979.0,16370.0,31497.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:42+00:00,417695016.0,-700850050.0,16410.0,31245.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:43+00:00,417695090.0,-700850110.0,16420.0,31250.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:44+00:00,417695163.0,-700850172.0,16420.0,31337.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:45+00:00,417695238.0,-700850238.0,16360.0,31215.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:46+00:00,417695308.0,-700850308.0,16450.0,31229.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:47+00:00,417695379.0,-700850382.0,16490.0,31366.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:48+00:00,417695450.0,-700850451.0,16430.0,31124.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:49+00:00,417695518.0,-700850512.0,16480.0,31084.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:50+00:00,417695583.0,-700850580.0,16510.0,31305.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:51+00:00,417695651.0,-700850649.0,16610.0,31455.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:52+00:00,417695721.0,-700850728.0,16600.0,31246.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:53+00:00,417695798.0,-700850776.0,16700.0,31611.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:54+00:00,417695859.0,-700850859.0,16760.0,31445.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:55+00:00,417695932.0,-700850923.0,16630.0,31339.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:56+00:00,417696009.0,-700850977.0,16600.0,31551.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:57+00:00,417696076.0,-700851046.0,16630.0,31885.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:58+00:00,417696140.0,-700851124.0,16550.0,31711.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:02:59+00:00,417696212.0,-700851190.0,16530.0,31727.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:00+00:00,417696285.0,-700851250.0,16400.0,31378.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:01+00:00,417696355.0,-700851308.0,16550.0,31633.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:02+00:00,417696422.0,-700851374.0,16560.0,31391.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:03+00:00,417696490.0,-700851437.0,16610.0,31703.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:04+00:00,417696561.0,-700851512.0,16600.0,31569.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:05+00:00,417696636.0,-700851582.0,16720.0,31705.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:06+00:00,417696710.0,-700851656.0,16650.0,31152.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:07+00:00,417696786.0,-700851713.0,16760.0,31375.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:08+00:00,417696857.0,-700851783.0,16740.0,31523.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:09+00:00,417696927.0,-700851857.0,16550.0,31172.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:10+00:00,417697005.0,-700851912.0,16540.0,31304.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:11+00:00,417697066.0,-700851984.0,16550.0,31489.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:12+00:00,417697132.0,-700852056.0,16410.0,31335.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:13+00:00,417697203.0,-700852123.0,16410.0,31433.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:14+00:00,417697277.0,-700852191.0,16540.0,31294.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:15+00:00,417697342.0,-700852263.0,16630.0,31303.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:16+00:00,417697410.0,-700852332.0,16550.0,30944.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:17+00:00,417697486.0,-700852390.0,16480.0,31163.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:18+00:00,417697557.0,-700852466.0,16610.0,31694.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:19+00:00,417697630.0,-700852545.0,16530.0,31376.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:20+00:00,417697700.0,-700852614.0,16580.0,31192.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:21+00:00,417697772.0,-700852679.0,16610.0,31062.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:22+00:00,417697840.0,-700852750.0,16690.0,31356.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:23+00:00,417697905.0,-700852827.0,16620.0,30894.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:24+00:00,417697978.0,-700852889.0,16730.0,31318.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:25+00:00,417698036.0,-700852972.0,16650.0,31044.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:26+00:00,417698105.0,-700853038.0,16670.0,31362.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:27+00:00,417698178.0,-700853112.0,16670.0,31568.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:28+00:00,417698250.0,-700853186.0,16640.0,31652.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:29+00:00,417698325.0,-700853262.0,16580.0,31418.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:30+00:00,417698402.0,-700853322.0,16550.0,31328.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:31+00:00,417698477.0,-700853395.0,16500.0,31187.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:32+00:00,417698551.0,-700853457.0,16520.0,31371.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:33+00:00,417698620.0,-700853529.0,16540.0,31496.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:34+00:00,417698687.0,-700853607.0,16390.0,31504.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:35+00:00,417698759.0,-700853674.0,15850.0,31503.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:36+00:00,417698833.0,-700853743.0,15600.0,31487.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:37+00:00,417698906.0,-700853818.0,15620.0,31447.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:38+00:00,417698984.0,-700853884.0,15720.0,31514.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:39+00:00,417699055.0,-700853956.0,15810.0,31309.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:40+00:00,417699132.0,-700854023.0,15710.0,31198.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:41+00:00,417699209.0,-700854077.0,15910.0,31318.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:42+00:00,417699275.0,-700854149.0,16050.0,31444.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:43+00:00,417699348.0,-700854212.0,16150.0,31298.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:44+00:00,417699412.0,-700854288.0,16320.0,31273.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:45+00:00,417699487.0,-700854354.0,16510.0,31336.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:46+00:00,417699554.0,-700854431.0,16660.0,31432.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:47+00:00,417699624.0,-700854497.0,16600.0,31189.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:48+00:00,417699688.0,-700854562.0,16610.0,31271.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:49+00:00,417699753.0,-700854641.0,16470.0,31009.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:50+00:00,417699829.0,-700854700.0,16490.0,31237.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:51+00:00,417699898.0,-700854780.0,16490.0,31328.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:52+00:00,417699970.0,-700854852.0,16540.0,31330.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:53+00:00,417700038.0,-700854916.0,16680.0,31915.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:54+00:00,417700101.0,-700854994.0,16560.0,31163.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:55+00:00,417700175.0,-700855051.0,16580.0,31327.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:56+00:00,417700240.0,-700855125.0,16550.0,31323.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
2026-08-19 23:03:57+00:00,417700310.0,-700855193.0,16500.0,31311.0,0.0010000000474974513,0.0,,,,,,,,,,,,,,,,,,
